votes,fetch_url,title,longtext,answers,link,date,id,tags,
-1,http://stackoverflow.com/search?sort=newest&page=12&pagesize=50&q=[openstack]Nova,Q: Openstack VM ip address not assigned,"We have a WORKING Openstack (icehouse with kvm) cluster with 1 Controller node, 1 Network node and 6 compute nodes. Since the computers has only 1 NIC we simulate the 3 NICs required by Openstack __the my_ip config in nova.conf. I can see the new compute node in the Controller node (nova service-list). This means that the new compute node is well configured. If I tried to deploy a new VM __,1""",http://stackoverflow.com/questions/41552496/openstack-vm-ip-address-not-assigned,10:25.0,f1f4a01bfc24559e293a096396546c4e,"[u'virtual-machine', u'cluster-computing', u'openstack', u'dhcp', u'openvswitch']",Nova,
0,http://stackoverflow.com/search?sort=newest&page=12&pagesize=50&q=[openstack]Nova,Q: Port Forwarding for OpenStack Instances,"Good day, Today I am seeking to be redirect all incoming and outgoing traffic from the private IP of my BareMetal Instance to the IP initially given to DevStack during installation. OpenStack __BareMetal Cloud Setup How I came to this situation? I am working with an OpenStack environment where I am capable of deploying a BareMetal Instance (Floating IP:XXX.YYY.88.171, Private IP: 10.140.82.189 __,1""",http://stackoverflow.com/questions/34892918/port-forwarding-for-openstack-instances,10:25.1,27a8e8d0c9f3dc5b84768f169b6e6ffd,"[u'networking', u'openstack', u'iptables', u'netstat', u'iproute']",Nova,
0,http://stackoverflow.com/search?sort=newest&page=12&pagesize=50&q=[openstack]Nova,Q: First steps in jclouds,"I'm having some problems when I try to connect with my openstack. I'm using jclouds and this is my code: context = ContextBuilder.newBuilder(""openstack-nova"") .endpoint(""http __,1""",http://stackoverflow.com/questions/33164049/first-steps-in-jclouds,10:25.3,377d0a76cf2d3f55a6fc15b5516e8d1e,"[u'java', u'post', u'openstack', u'openstack-nova', u'jclouds']",Nova,
0,http://stackoverflow.com/search?sort=newest&page=12&pagesize=50&q=[openstack]Nova,Q: How do I get Openstack json schema for the responses it returns for its ReST API?,""" } ], ""OS-SRV-USG:terminated_at"": null, ""OS-EXT-AZ:availability_zone"": ""nova"", ""user_id"": ""a859477b42794e8fa6dbf339361bb268"", ""name __"": """", ""metadata"": {} } ] } How Do I get a generalized schema of this JSON and similar JSONs for corresponding APIs. I searched on Openstack docs but its only about Image service JSON schema __,1""",http://stackoverflow.com/questions/24968603/how-do-i-get-openstack-json-schema-for-the-responses-it-returns-for-its-rest-api,10:25.4,553ed843bdfa4fe0895c98f2dee4bc69,"[u'java', u'json', u'schema', u'openstack', u'openstack-nova']",Nova,
0,http://stackoverflow.com/search?sort=newest&page=12&pagesize=50&q=[openstack]Nova,"Q: Getting error VolumeManager' object has no attribute 'list' while trying to connect to opens__,I am trying to run cbtool on my openstack vm. My settings in the ubuntu_cloud_definitions.txt: OSK_ACCESS = http://10.138.140.15:5000/v2.0/ # Address of controlled node (where nova-api runs __the connection test."""" : OpenStack connection failure: 'VolumeManager' object has no attribute 'list' The """"osk"""" cloud named """"MYOPENSTACK"""" could not be attached to this experiment: VMC """"RegionOne"""" did __",1,http://stackoverflow.com/questions/41343932/getting-error-volumemanager-object-has-no-attribute-list-while-trying-to-conn,10:25.6,a5a5107a7e1c8fdc4621fc6c20b4d7cd,"[u'python-3.x', u'openstack', u'specifications', u'openstack-nova', u'openstack-neutron']",Nova,
0,http://stackoverflow.com/search?sort=newest&page=12&pagesize=50&q=[openstack]Nova,Q: How does OpenStack Floating IP assocation work underneath?,"I created ~10 nodes DevStack installation to learn more about how OpenStack manages the networking. I created some VMS, and verified them on some host like following: virsh # list Id Name __running 5 instance-0000002c running I have associated a floaring IP to instance id 2, I verified it by looking its openstack id and matching with output of virsh dumpxml 2 __,1""",http://stackoverflow.com/questions/34755649/how-does-openstack-floating-ip-assocation-work-underneath,10:25.7,8cc4434429ab4a79ca544f5e015c56ad,"[u'linux', u'networking', u'openstack', u'bridge', u'floating-ip']",Nova,
1,http://stackoverflow.com/search?sort=newest&page=12&pagesize=50&q=[openstack]Nova,"Q: Unauthorized error when using OpenStack API, can't get authentication token from keystone","setuptools Here is the openrc.sh file generated by my cloud provider, which does not seem to help. #!/bin/bash # With the addition of Keystone, to use an openstack cloud you should # authenticate against __keystone, which returns a **Token** and **Service # Catalog**. The catalog contains the endpoint for all services the # user/tenant has access to - including nova, glance, keystone, swift. # # *NOTE __,1""",http://stackoverflow.com/questions/20822922/unauthorized-error-when-using-openstack-api-cant-get-authentication-token-from,10:25.9,4e24d00b43076c254e022af3deb3653c,"[u'python', u'api', u'rest', u'openstack', u'keystone']",Nova,
0,http://stackoverflow.com/search?sort=newest&page=12&pagesize=50&q=[openstack]Nova,"Q: OpenStack Kilo, Cinder can't create snapshots: lvm volume not found","We have deployed OpenStack Kilo on Ubuntu 14.04 using Mirantis OS fuel 7.0. We have a setup with 3 controller/storage nodes and 3 compute nodes, all connected for high availability through haproxy __AvailabilityZones for the storage setup, so all three controllers use the default nova but I think if that was the issue, we'd be having much problems with the crate/delete volumes which never fail regardless of if the controller receiving the order is the one with the volume block in it. Thanks. __,1""",http://stackoverflow.com/questions/37163093/openstack-kilo-cinder-cant-create-snapshots-lvm-volume-not-found,10:26.0,610ed4660045bc2e6ffd01aa915b5ba2,"[u'openstack', u'snapshot', u'lvm', u'cinder', u'volumes']",Nova,
0,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,A: Routing in OpenStack,"Well, this will a long answer to your question. For start, I assume you understand what is external / internal network with respect to Openstack Neutron and have a working setup ( having br-ex __openstack point of view Here is he list of commands to do the same from CLI $ source keystone_admin Here keystone_admin is my RC file Run the following commands to enable ping and ssh on VM as well __,0""",http://stackoverflow.com/questions/25999116/routing-in-openstack/26045634#26045634,10:27.3,c329c81da0766b48778f8653440ad742,[],Nova,
0,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,Q: is the grammar for user_data correct?,"Password description: Root password for MySQL hidden: true resources: my_instance: type: OS::Nova::Server properties: # general properties ... user_data __,0""",http://stackoverflow.com/questions/35050542/is-the-grammar-for-user-data-correct,10:27.5,d43f6d705210651f08821b78d59252d5,"[u'templates', u'openstack', u'user-data', u'heat']",Nova,
0,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,Q: Ping failed to second ip in openstack instance,"I have RDO openstack environment in a machine for testing. The RDO was installed with packstack --allinone command. Using HOT I have created two instances. One with cirros image and another __properties: network_id: { get_resource: local_net } cidr: ""50.0.0.0/24"" ip_version: 4 fed: type: OS::Nova::Server properties: image: fedora flavor: m1.small __,0""",http://stackoverflow.com/questions/36614773/ping-failed-to-second-ip-in-openstack-instance,10:27.6,9958a733f86e81615e422a8eccb27260,"[u'openstack', u'openstack-neutron', u'rdo']",Nova,
1,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,"Q: jclouds with OpenStack => java.util.NoSuchElementException: apiType compute not found in cat__,(); } finally { jcloudOpenStack.close(); } } private void init() { Iterable modules = ImmutableSet. of(new SLF4JLoggingModule()); String provider = """"openstack-nova __Java jclouds API fails to connect to an OpenStack provider. Exception is thrown with the following message: java.util.NoSuchElementException: apiType compute not found in catalog []. Other APIs __",0,http://stackoverflow.com/questions/21171261/jclouds-with-openstack-java-util-nosuchelementexception-apitype-compute-not,10:27.8,4c01a5d10b08878d1b6b11caf1f1a997,"[u'java', u'openstack', u'jclouds']",Nova,
1,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,"Q: In Jclouds for openstack while creating NeutronApi object it throws com.google.inject.Config__,I am using jclouds version : 1.8.0-SNAPSHOT My code snippet is as follows : String provider = """"openstack-nova""""; String identity = """"admin:admin""""; // tenantName:userName String credential = """"admin123 __",0,http://stackoverflow.com/questions/24840153/in-jclouds-for-openstack-while-creating-neutronapi-object-it-throws-com-google-i,10:28.0,13d2a1e124b7cf7f3bc4e4aad7f4bb51,"[u'java', u'guice', u'openstack', u'jclouds']",Nova,
-2,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,A: How does open stack assign ip to virtual machines?,"which OpenStack release you're running. If it's an old one, chances are it's using the Compute node (Nova) for networking. __in OpenStack Compute. You can allocate a certain number of these to a project: The maximum number of floating IP addresses per project is defined by the quota. You can add a floating IP __,0""",http://stackoverflow.com/questions/22634932/how-does-open-stack-assign-ip-to-virtual-machines/22667778#22667778,10:28.1,fe833bf5db8933be0d99d2f52df04462,[],Nova,
0,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,Q: neutron error _�(rule:create_port and rule:create_port:fixed_ips) to be performed_�,"it is either malformed or otherwise incorrect. (HTTP 400) I have also tried to attach additionaly IP addresses to my instance with: nova add-fixed-ip <server> <network-id> Which successfully runs, but does not change my instance at all, add additional network interfaces or add additional IP addresses. __,0""",http://stackoverflow.com/questions/38443423/neutron-error-rulecreate-port-and-rulecreate-portfixed-ips-to-be-performed,10:28.2,f82d5fce640f4c070662d790f2ceb64d,"[u'openstack', u'openstack-nova', u'openstack-neutron']",Nova,
1,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,Q: Getting a list of block storage volumes at Rackspace using novaclient Python API,"import RackspaceAuthPlugin from rackspace_auth_openstack.plugin import auth_url_us from novaclient.client import Client nova = Client(version = 2, username __exceptions.from_response(resp, body, url, method) novaclient.exceptions.NotFound: Not found (HTTP 404) The server list API call works, so I'm pretty sure that I'm authenticating properly. The CLI command nova volume-list works properly so it would appear that I'm missing something from my code. __,0""",http://stackoverflow.com/questions/23699945/getting-a-list-of-block-storage-volumes-at-rackspace-using-novaclient-python-api,10:28.4,139f578b47d0a6c774d5512a060d577e,"[u'python', u'openstack', u'rackspace', u'novaclient']",Nova,
0,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,Q: Facing errors in uninstalling openstack devstack,": command not found WARNING: setting legacy OS_TENANT_NAME to support cli tools. /devstack/lib/nova: line 114: ip: command not found WARNING: Using lib/neutron-legacy is deprecated __,0""",http://stackoverflow.com/questions/39405541/facing-errors-in-uninstalling-openstack-devstack,10:28.6,3855e3b38c235d63bfcc247c4aae353b,"[u'openstack', u'devstack', u'rhel7']",Nova,
1,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,Q: Openstack: login as admin and retrieve server data from different tenants via python,"I'm writing some cron job in python for Openstack that should read server ids from a database and then get the servers from the API by using the python-novaclient. In pseudo code things should work __"", auth_url=""http://192.168.1.1:35357/v2.0"", endpoint=""http://192.168.1.1:35357/v2.0"") key_session = session.Session(auth=keystone) nova = nova_client.Client(2, session=key_session __,0""",http://stackoverflow.com/questions/31284941/openstack-login-as-admin-and-retrieve-server-data-from-different-tenants-via-py,10:28.7,0ec6c4ebb239591e1e26a3221f76948c,"[u'openstack', u'openstack-nova', u'devstack']",Nova,
0,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,A: Openstack (devstack) Heat template to create vm and app on it,"You can use the user_data section of the Server resource to specify a script that installs software. buildslave: type: OS::Nova::Server properties: .. .. user_data __: | #!/bin/bash -v apt-get update apt-get install ant The script can also be external to the Heat template: How can I populate a heat template in OpenStack with `user_data` without including the script inline? __,0""",http://stackoverflow.com/questions/31587433/openstack-devstack-heat-template-to-create-vm-and-app-on-it/31624623#31624623,10:28.8,4d4469094dc38412424d7a936096475b,[],Nova,
1,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,Q: Pass ssh key using jclouds in openstack,#ERROR!,http://stackoverflow.com/questions/19733905/pass-ssh-key-using-jclouds-in-openstack,10:29.0,ab0735984f915ae13717299a097c9801,"[u'ssh', u'openstack', u'jclouds']",Nova,
0,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,A: Not able to ping/ssh instances,"172.16.100.51 and from the router namespace I can ping it: root@columbo:~# nova list __,0""",http://stackoverflow.com/questions/28968270/not-able-to-ping-ssh-instances/29457978#29457978,10:29.1,c5b68ad39ea10cea67fca4fc4215ef26,[],Nova,
2,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,Q: extract data from <bound method Server.interface_list of <Server: ubuntu12_1>> type of object,"I'm writing python scripts to get information from OpenStack setup. To get the information related to VM interfaces, we need to use ""interface-list"". My code is #!/usr/bin/env python import __novaclient.v1_1.client as nvclient from credentials import get_nova_creds creds = get_nova_creds() #print creds nova = nvclient.Client(**creds) instances = nova.servers.list() val_list = [] for i __,0""",http://stackoverflow.com/questions/23472937/extract-data-from-bound-method-server-interface-list-of-server-ubuntu12-1-t,10:29.3,6fd2dd1ac8e973b91115d80ef63e9ce0,"[u'python', u'openstack', u'openstack-nova']",Nova,
0,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,A: openstack: novaclient Python API not working,"Solved the issue: not sure why, openstack complained of missing user domain in auth (don't remember the exactly message error). Couldn't find how to inform user domain in nova, but I do found __) keystone.projects.list() and after that I used keystone for authenticating in nova: from novaclient import client nova = client.Client(2, session=keystone.session) nova.flavors.list() Some usefull __,0""",http://stackoverflow.com/questions/33698861/openstack-novaclient-python-api-not-working/33760469#33760469,10:29.5,59a70eed654279285d6c8b3a29ae96af,[],Nova,
1,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,Q: Sqlalchemy sometimes can not get data,"??? Everything goes well after I do service openstack-nova-api. But after a few minutes , nvi.sel_nvi_ip(id).fetchone() returns None rather than data from database. There is anything goes wrong ? Could someone tell me why? __,0""",http://stackoverflow.com/questions/21104882/sqlalchemy-sometimes-can-not-get-data,10:29.6,a9175e701eede5f733b46f0eefc4b2b1,"[u'python', u'mysql', u'sqlalchemy', u'openstack']",Nova,
2,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,Q: How can I access HP Helion using Apache jclouds,"/tokens HTTP/1.1 -> HTTP/1.1 401 Unauthorized at org.jclouds.openstack.nova.v2_0.handlers.NovaErrorHandler.handleError(NovaErrorHandler.java:93) ~[openstack-nova-1.8.0.jar:1.8.0] Caused __"":""XXXXXXXX""},""tenantName"":""user@example.org-tenant1""}}] failed with response: HTTP/1.1 401 Unauthorized at org.jclouds.openstack.nova.v2_0.handlers.NovaErrorHandler.handleError(NovaErrorHandler.java:78) ~[openstack-nova-1.8.0.jar:1.8.0] __,0""",http://stackoverflow.com/questions/25351307/how-can-i-access-hp-helion-using-apache-jclouds,10:29.8,5e980436d84c38827fae60d278a568c1,"[u'cloud', u'openstack', u'jclouds', u'brooklyn']",Nova,
0,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,Q: Dependency injection in a Keystone middleware (openstack),"(wsgi.Middleware): def __init__(self, app, conf): self.conf = conf self.app = app self.internal_l = ['admin','neutron','glance','cinder','nova'] self.log = logging.getLogger(__name__ __,0""",http://stackoverflow.com/questions/30327935/dependency-injection-in-a-keystone-middleware-openstack,10:29.9,e9b35fe1f431f186b58695a1f901c4fa,"[u'python', u'openstack', u'middleware', u'keystone']",Nova,
1,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,"Q: Why the tempest can success in a single test, but fail in a batch test","I used the tempest to test my openstack cloud ,I can run a single test successfully, such as testr run __-- tempest.cli.simple_read_only.test_cinder.SimpleReadOnlyCinderClientTest.test_cinder_availability_zone_list and success in the following command nova availability-zone-list but when I run in batch, for example testr run --parallel it failed with the following info: FAIL __,0""",http://stackoverflow.com/questions/23319806/why-the-tempest-can-success-in-a-single-test-but-fail-in-a-batch-test,10:30.1,e54d4dadeae872acdfa9480eb0828c32,"[u'python', u'openstack', u'python-unittest', u'unittest2']",Nova,
0,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,Q: openstack instance is not accessible on LAN,"openstack machine. but i can't ping this machine from personal computer.and can't access instance. How can I solve it? Ip Forward /proc/sys/net/ipv4/ip_forward 1 /etc/nova/nova.conf flat_interface __i have setup single machine openstack using devstack. my instances running on machine. openstack machine ip 192.168.2.32 instance machine ip 10.0.0.2 and 172.24.4.1 i can ping 172.24.4.1 from __,0""",http://stackoverflow.com/questions/24889516/openstack-instance-is-not-accessible-on-lan,10:30.3,72bf5385af088da5dee102b966023d66,"[u'instance', u'ping', u'lan', u'openstack', u'accessible']",Nova,
0,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,Q: Not able to bring up Kubernetes cluster in OpenStack,-heat ./cluster/kube-up.sh fails with the following messages: ... Starting cluster using provider: openstack-heat ... calling verify-prereqs swift client installed glance client installed nova client __I'm trying to bring up a Kubernetes cluster in OpenSt,http://stackoverflow.com/questions/41363593/not-able-to-bring-up-kubernetes-cluster-in-openstack,10:30.5,fd5d67d4eb3e5fd438e3548fe1449706,"[u'kubernetes', u'openstack', u'openstack-heat']",Nova,
0,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,A: IPv6: Interface IP operations are stopped with floating IP in HA failover,"This is related to a bug in nova, bug #101134 The documentation for accept_dad says: accept_dad - INTEGER Whether to accept DAD (Duplicate Address Detection). 0: Disable DAD 1 __to workaround the bug and disable DAD. Alternatively, you can fix this bug by implementing the proposing patches to nova/virt/libvirt/firewall.py from that same bug report. If it is not already __,0""",http://stackoverflow.com/questions/31256727/ipv6-interface-ip-operations-are-stopped-with-floating-ip-in-ha-failover/31486254#31486254,10:30.7,42656fdb2ff08b3a1c8c328988dd13e7,[],Nova,
0,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,Q: kube-up.sh failes in OpenStack,"issuing the command ./cluster/kube-up.sh/, I hit the following issue: ... Starting cluster using provider: openstack-heat ... calling verify-prereqs swift client installed glance client installed nova __I'm trying to install Kubernetes in an internal OpenStack environment using Heat. I'm following the instructions give here -> http://kubernetes.io/docs/getting-started-guides/openstack-heat/ While __,0""",http://stackoverflow.com/questions/41364488/kube-up-sh-failes-in-openstack,10:30.8,b2ee884c628a87e7ab84336336da3999,"[u'kubernetes', u'openstack', u'openstack-heat']",Nova,
0,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,Q: OpenStack Kilo DevStack install fails noVNC issue,"/noVNC.git '/opt/stack/noVNC]' + local exitcode=0 + set +o xtrace [Call Trace] ./stack.sh:813:stack_install_service /home/[username]/devstack/lib/stack:31:install_nova /home/[username]/devstack/lib/nova __,0""",http://stackoverflow.com/questions/33404771/openstack-kilo-devstack-install-fails-novnc-issue,10:31.0,0097709524b744d9d10718d10b09b198,"[u'git', u'openstack', u'devstack', u'novnc']",Nova,
0,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,Q: Kitchen Open Stack gives _�excon.error.response_�,"I have been trying to use Kitchen with Openstack. I did as described in this link https://github.com/test-kitchen/kitchen-openstack When i do kitchen list it shows /root/.rbenv/versions/2.2.0/lib __/ruby/gems/2.2.0/gems/fog-1.27.0/lib/fog/openstack/volume.rb:191: warning: duplicated key at line 196 ignored: :openstack_region Instance Driver Provisioner Last Action default-centos-7 __,0""",http://stackoverflow.com/questions/28315833/kitchen-open-stack-gives-excon-error-response,10:31.3,071f97f00fe1cc809a55360bb3581b7e,"[u'chef', u'openstack', u'test-kitchen']",Nova,
0,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,Q: _�No valid host was found_� when spawning Hadoop cluster in OpenStack Sahara,"| | d0823e2eb5844d80822b8684437f2459 | heat_domain_admin | | e93399b678074c9abe6b42f6b9fec6f5 | heat | | f338a775ab5c43f09adac18e807f257b | nova | | f75772b9af5c42338cbff05c13202c22 | demo | +----------------------------------+-------------------+ Btw: I'm running OpenStack Mikita on openSUSE 42.1. __I want to create a Hadoop Cluster using OpenStack Sahara. I have a controller node and a compute node which are on different physical machines and have these IPs: Controller: 172.18.xxx.x1 __,0""",http://stackoverflow.com/questions/37995117/no-valid-host-was-found-when-spawning-hadoop-cluster-in-openstack-sahara,10:31.4,bd9942c3badb790de57e9d733a34fd35,"[u'hadoop', u'openstack', u'openstack-nova', u'openstack-neutron']",Nova,
1,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,Q: openstack Quantum VM able to ping br-ex but not outside network,"I have a very strange issue related to my network, I have installed RDO Grizzly OpenStack on VirtualBox with multiple interfaces. VirtualBox: eth0 - management (Host-only - 172.16.100.1/24) eth1 __). If I run tcpdump on br-ex I getting ARP request only: [root@openstack ~]# tcpdump -i br-ex -n tcpdump: verbose output suppressed, use -v or -vv for full protocol decode listening on br-ex, link-type __,0""",http://stackoverflow.com/questions/19817506/openstack-quantum-vm-able-to-ping-br-ex-but-not-outside-network,10:31.6,cd594aad0497ef76cae254c94fffda02,"[u'linux', u'openstack', u'bridge']",Nova,
0,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,Q: Cinder-volume service going down from up,"I am deploying openstack newton on Ubuntu 16.04. My cinder volume service suddenly goes down from up state. If I restart services again it is show up for few second then goes to down. I have __| +------------------+-----------------------+------+---------+-------+----------------------------+-----------------+ | cinder-scheduler | controller | nova | enabled | up | 2016-11-20T11:09:54.000000 | - | | cinder-volume | hpc-cluster-host3@lvm | nova | enabled | up __,0""",http://stackoverflow.com/questions/40704818/cinder-volume-service-going-down-from-up,10:31.7,dec14b0fb264c760b5d8d8247eefcd90,"[u'rabbitmq', u'openstack', u'openstack-cinder']",Nova,
0,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,A: Aims of Cinder and Swift in Openstack,"You do not need Swift with Nova. You can use Ceph for images and block storage with Glance and Cinder. See the following for directions: http://ceph.com/docs/master/rbd/rbd-openstack/ . Using Ceph with Nova is the easiest way to do storage. __,0""",http://stackoverflow.com/questions/29437331/aims-of-cinder-and-swift-in-openstack/29452919#29452919,10:31.9,d6953cdbb04cf24336de5ca1a2c228b7,[],Nova,
0,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,Q: urlsplit error during novaclient authentication,"So I've got some OpenStack gear and I'm sick of fighting with the dashboard, so I'd like to write my own bit of automation in python. However, I've barely even gotten my feet wet and I'm running __/', username='foo.bla-admin', password='hunter2', tenant_name='foo.bla') sess = session.Session(auth=auth) nova = Client(2, sess) print nova.authenticate() Error: Traceback (most recent call last __,0""",http://stackoverflow.com/questions/28352746/urlsplit-error-during-novaclient-authentication,10:32.0,86ed1a5a255d57fd956b097407bb0a50,"[u'python', u'openstack', u'novaclient']",Nova,
0,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,Q: OpenStack instances do not update,"I have a critical situation. I installed openstack in multinode servers (controller, network, compute1, compute2). Everything works fine except when it comes to update instances using apt-get __be done. Also I am getting this error when using wget: HTTP request sent, awaiting response... I have enabled all protocols in default security group: # nova secgroup-list-rules default __,0""",http://stackoverflow.com/questions/31147192/openstack-instances-do-not-update,10:32.2,8358f29e4d09243586ef9fec7b0ea328,"[u'instance', u'wget', u'openstack', u'apt-get']",Nova,
1,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,Q: Not able to ping/ssh instances,"I have succesfully installed openstack instance with Neutron using Devstack(all-in-one). Now I have a set of IPv4 addresses which I need to assign to my instances as floating IP and make them __} | +--------------------------------------+--------------+-----------------------------------------------------------------------------+ My security rules are as follows - stack@tanmoy:$ nova secgroup-list-rules default __,0""",http://stackoverflow.com/questions/28968270/not-able-to-ping-ssh-instances,10:32.3,cf7723caa7f4c2ef964bd36a9ebe6ed0,"[u'openstack', u'devstack', u'openstack-neutron', u'floating-ip']",Nova,
1,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,Q: JClouds and OpenStack : IllegalStateException: Expected BEGIN_ARRAY but was STRING,"I'm trying to access OpenStack Swift using Apache JClouds 1.9.2 library. Maven dependency : <dependency> <groupId>org.apache.jclouds</groupId> <artifactId>jclouds-all</artifactId __from what JClouds is expecting but I don't know whether this is true or how to solve it. Also, I see in my OpenStack Dashboard that although Object Store is http://xx.xx.xx.107:80/swift/v1 Identity __,0""",http://stackoverflow.com/questions/35439056/jclouds-and-openstack-illegalstateexception-expected-begin-array-but-was-stri,10:32.5,f415a59d982b64a24025a7d2aacd1e1c,"[u'java', u'openstack', u'jclouds', u'ceph']",Nova,
2,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,Q: Openstack VM instance SHUTOFF after few minute,"on there? Where should i check SHUTOFF specific error logs, i meant in which file? EDIT: Following is output of nova console-log but it stuck there not going ahead and i can't see login screen too openstack __For learning purpose i have build openstack on VirtualBox with 2 vCPU and 4GB Memory. It installed successfully and i am able to start VM instances but what happened is guest VM got SHUTOFF status __,0""",http://stackoverflow.com/questions/17984502/openstack-vm-instance-shutoff-after-few-minute,10:32.7,ab709a1ce32716fbd47141e7e22ab3c2,"[u'virtual-machine', u'openstack', u'openstack-nova']",Nova,
3,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,A: How to reset password of openstack instance using KVM and libvirt?,"With KVM hypervisor resetting the password of an instance is not supported using nova 'root-password' due to limitations of KVM. The 'nova root-password' is only supported in xenapi with a guest __injection is disabled by default. To enable it, set the following option in /etc/nova/nova.conf: [libvirt] inject_password=true When enabled, Compute will modify the password of the root account __,0""",http://stackoverflow.com/questions/24864186/how-to-reset-password-of-openstack-instance-using-kvm-and-libvirt/27032388#27032388,10:32.8,91f3f263ca2fde72676eae4b5e55ea0f,[],Nova,
1,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,Q: Is CloudFoundry compatible with Docker/CoreOS?,"with Docker and CoreOS, and see that an integration between OpenStack and CoreOS already exists. My question: if I have OpenStack/Nova spinning up VMs running CoreOS, and hence be Docker/container __I am interested in installing OpenStack to a couple of physical we have lying around, and then, somehow, deploying CloudFoundry on top of of it, as the PaaS. I am also interested in playing around __,0""",http://stackoverflow.com/questions/28058391/is-cloudfoundry-compatible-with-docker-coreos,10:33.0,5dc6010645b9860116e0e76b8e0768ce,"[u'docker', u'openstack', u'cloudfoundry', u'openstack-nova', u'coreos']",Nova,
1,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,A: Openstack - Selectively deleting images based on some criteria?,"I would solve this using the Python API rather than trying to solve this using the CLI tools. Here is some code that will get you the necessary keystone, nova, and glance clients: #!/usr/bin/python __(), project_id=sess.get_project_id(), tenant_id=sess.get_project_id()) # get a nova client nc = nova_client.Client('2', session=sess) # get a glance client gc __,0""",http://stackoverflow.com/questions/31432892/openstack-selectively-deleting-images-based-on-some-criteria/31437404#31437404,10:33.1,e72edeb1abacd1d8ba140f61da8c5309,[],Nova,
1,http://stackoverflow.com/search?sort=newest&page=11&pagesize=50&q=[openstack]Nova,A: Nova compute and network is unable to contact nova service after restart manage services,"The socket error that you're getting is from nova-compute attempting to contact the database you have configured in nova.conf, as Matt Joyce pointed out above. Earlier in the log, you can see all __the log output (since it typically has a password embedded in it), but it might help to explain what's happening there. From what I'm reading of your question, the nova-compute log files shows __,0""",http://stackoverflow.com/questions/14442005/nova-compute-and-network-is-unable-to-contact-nova-service-after-restart-manage/14540674#14540674,10:33.2,f7db09183776021d893b34c251ab6286,[],Nova,
